Persona,legislatura,graduated
Luigi_Baruffi,Legislatura 10,no
Luigi_Baruffi,Legislatura 11,no
Antonio_Bassolino,Legislatura 10,no
Antonio_Bassolino,Legislatura 11,no
Willer_Bordon,Legislatura 10,no
Willer_Bordon,Legislatura 11,no
Willer_Bordon,Legislatura 12,no
Willer_Bordon,Legislatura 13,no
Antonio_Bruno,Legislatura 10,no
Antonio_Bruno,Legislatura 11,no
Vincenzo_Ciabarri,Legislatura 10,no
Vincenzo_Ciabarri,Legislatura 11,no
Massimo_D'alema,Legislatura 10,no
Massimo_D'alema,Legislatura 11,no
Massimo_D'alema,Legislatura 12,no
Massimo_D'alema,Legislatura 13,no
Massimo_D'alema,Legislatura 14,no
Massimo_D'alema,Legislatura 15,no
Massimo_D'alema,Legislatura 16,no
Stelio_De_Carolis,Legislatura 10,no
Stelio_De_Carolis,Legislatura 11,no
Lino_Osvaldo_Felissari,Legislatura 10,no
Lino_Osvaldo_Felissari,Legislatura 11,no
Pietro_Folena,Legislatura 10,no
Pietro_Folena,Legislatura 11,no
Pietro_Folena,Legislatura 13,no
Pietro_Folena,Legislatura 14,no
Pietro_Folena,Legislatura 15,no
Andrea_Sergio_Garavini,Legislatura 10,no
Andrea_Sergio_Garavini,Legislatura 11,no
Andrea_Sergio_Garavini,Legislatura 12,no
Luciano_Gelpi,Legislatura 10,no
Luciano_Gelpi,Legislatura 11,no
Renato_Grilli,Legislatura 10,no
Renato_Grilli,Legislatura 11,no
Felice_Iossa,Legislatura 10,no
Felice_Iossa,Legislatura 11,no
Raniero_Luigi_La_Valle,Legislatura 10,no
Antonio_Lia,Legislatura 10,no
Antonio_Lia,Legislatura 11,no
Antonio_Lia,Legislatura 12,no
Giacomo_Maccheroni,Legislatura 10,no
Giacomo_Maccheroni,Legislatura 11,no
Massimo_Massano,Legislatura 10,no
Massimo_Massano,Legislatura 11,no
Ivo_Colle',Legislatura 14,no
Alessandro_Maran,Legislatura 14,no
Alessandro_Maran,Legislatura 15,no
Alessandro_Maran,Legislatura 16,no
Aldo_Brancher,Legislatura 14,no
Aldo_Brancher,Legislatura 15,no
Aldo_Brancher,Legislatura 16,no
Federico_Bricolo,Legislatura 14,no
Federico_Bricolo,Legislatura 15,no
Mauro_Bulgarelli,Legislatura 14,no
Francesco_Catanoso_Genoese,Legislatura 14,no
Francesco_Catanoso_Genoese,Legislatura 15,no
Francesco_Catanoso_Genoese,Legislatura 16,no
Francesco_Catanoso_Genoese,Legislatura 17,no
Raffaello_De_Brasi,Legislatura 14,no
Raffaello_De_Brasi,Legislatura 15,no
Rodolfo_Gigli,Legislatura 14,no
Alfiero_Grandi,Legislatura 14,no
Ugo_Maria_Gianfranco_Grimaldi,Legislatura 14,no
Ugo_Maria_Gianfranco_Grimaldi,Legislatura 15,no
Ugo_Maria_Gianfranco_Grimaldi,Legislatura 16,no
Giulio_Antonio_La_Starza,Legislatura 14,no
Luca_Marcora,Legislatura 14,no
Antonio_Mereu,Legislatura 14,no
Antonio_Mereu,Legislatura 15,no
Antonio_Mereu,Legislatura 16,no
Alfredo_Sandri,Legislatura 14,no
Cosimo_Giuseppe_Sgobio,Legislatura 14,no
Cosimo_Giuseppe_Sgobio,Legislatura 15,no
Antonino_Strano,Legislatura 14,no
Luca_Bellotti,Legislatura 14,no
Luca_Bellotti,Legislatura 15,no
Luca_Bellotti,Legislatura 16,no
Angelo_Bottino,Legislatura 14,no
Roberto_Caruso,Legislatura 14,no
Marco_Filippeschi,Legislatura 14,no
Marco_Filippeschi,Legislatura 15,no
Alberto_Fluvi,Legislatura 14,no
Alberto_Fluvi,Legislatura 15,no
Alberto_Fluvi,Legislatura 16,no
Claudio_Franci,Legislatura 14,no
Claudio_Franci,Legislatura 15,no
Franco_Grotto,Legislatura 14,no
Giovanni_Jacini,Legislatura 14,no
Andrea_Lulli,Legislatura 14,no
Andrea_Lulli,Legislatura 15,no
Andrea_Lulli,Legislatura 16,no
Graziano_Mazzarello,Legislatura 14,no
Andrea_Giorgio_Felice_Maria_Orsini,Legislatura 14,no
Andrea_Giorgio_Felice_Maria_Orsini,Legislatura 16,no
Andrea_Giorgio_Felice_Maria_Orsini,Legislatura 18,no
Andrea_Giorgio_Felice_Maria_Orsini,Legislatura 19,no
Domenico_Pappaterra,Legislatura 14,no
Ermete_Realacci,Legislatura 14,no
Ermete_Realacci,Legislatura 15,no
Ermete_Realacci,Legislatura 16,no
Ermete_Realacci,Legislatura 17,no
Giovanni_Giadresco,Legislatura 6,no
Giovanni_Giadresco,Legislatura 7,no
Giovanni_Giadresco,Legislatura 8,no
Giovanni_Giadresco,Legislatura 9,no
Mario_Giannini,Legislatura 5,no
Mario_Giannini,Legislatura 6,no
Mario_Giannini,Legislatura 7,no
Arnaldo_Armani,Legislatura 3,no
Arnaldo_Armani,Legislatura 4,no
Arnaldo_Armani,Legislatura 5,no
Arnaldo_Armani,Legislatura 6,no
Alfredo_Giovanardi,Legislatura 6,no
Alfredo_Giovanardi,Legislatura 7,no
Roberto_Giovannini,Legislatura 5,no
Roberto_Giovannini,Legislatura 6,no
Giuseppe_Gramegna,Legislatura 5,no
Giuseppe_Gramegna,Legislatura 6,no
Giuseppe_Gramegna,Legislatura 7,no
Massimo_Zunino,Legislatura 14,no
Massimo_Zunino,Legislatura 15,no
Massimo_Zunino,Legislatura 16,no
Giovanni_Carbonella,Legislatura 14,no
Giovanni_Carbonella,Legislatura 15,no
Carmine_Degennaro,Legislatura 14,no
Arnaldo_Mariotti,Legislatura 14,no
Franco_Angioni,Legislatura 14,no
Vittorio_Michele_Craxi,Legislatura 14,no
Nicolo'_Cristaldi,Legislatura 14,no
Nicolo'_Cristaldi,Legislatura 16,no
Guido_Crosetto,Legislatura 14,no
Guido_Crosetto,Legislatura 15,no
Guido_Crosetto,Legislatura 16,no
Guido_Crosetto,Legislatura 18,no
Giuseppe_Fallica,Legislatura 14,no
Giuseppe_Fallica,Legislatura 15,no
Giuseppe_Fallica,Legislatura 16,no
Daniele_Galli,Legislatura 14,no
Daniele_Galli,Legislatura 15,no
Daniele_Galli,Legislatura 16,no
Riccardo_Milana,Legislatura 14,no
Riccardo_Milana,Legislatura 15,no
Antonio_Rugghia,Legislatura 14,no
Antonio_Rugghia,Legislatura 15,no
Antonio_Rugghia,Legislatura 16,no
Giuseppe_Scalia,Legislatura 14,no
Giuseppe_Scalia,Legislatura 15,no
Giuseppe_Scalia,Legislatura 16,no
Ciro_Alfano,Legislatura 14,no
Ciro_Alfano,Legislatura 15,no
Enrico_Buemi,Legislatura 14,no
Enrico_Buemi,Legislatura 15,no
Antonio_Capuano,Legislatura 14,no
Mauro_Chianale,Legislatura 14,no
Mauro_Chianale,Legislatura 15,no
Osvaldo_Napoli,Legislatura 14,no
Osvaldo_Napoli,Legislatura 15,no
Osvaldo_Napoli,Legislatura 16,no
Osvaldo_Napoli,Legislatura 18,no
Benedetto_Nicotra,Legislatura 14,no
Marcello_Taglialatela,Legislatura 14,no
Marcello_Taglialatela,Legislatura 15,no
Marcello_Taglialatela,Legislatura 16,no
Marcello_Taglialatela,Legislatura 17,no
Emerenzio_Barbieri,Legislatura 14,no
Emerenzio_Barbieri,Legislatura 15,no
Emerenzio_Barbieri,Legislatura 16,no
Giulio_Schmidt,Legislatura 14,no
Gianfranco_Blasi,Legislatura 14,no
Giuseppe_Caldarola,Legislatura 14,no
Giuseppe_Caldarola,Legislatura 15,no
Giovanni_Lolli,Legislatura 14,no
Giovanni_Lolli,Legislatura 16,no
Giovanni_Lolli,Legislatura 17,no
Gonario_Nieddu,Legislatura 14,no
Aldo_Perrotta,Legislatura 14,no
Salvatore_Adduce,Legislatura 14,no
Gregorio_Fontana,Legislatura 14,no
Gregorio_Fontana,Legislatura 15,no
Gregorio_Fontana,Legislatura 16,no
Gregorio_Fontana,Legislatura 17,no
Gregorio_Fontana,Legislatura 18,no
Giorgio_Lainati,Legislatura 14,no
Giorgio_Lainati,Legislatura 15,no
Giorgio_Lainati,Legislatura 16,no
Giorgio_Lainati,Legislatura 17,no
Marco_Lion,Legislatura 14,no
Marco_Lion,Legislatura 15,no
Antonio_Potenza,Legislatura 14,no
Stefano_Saglia,Legislatura 14,no
Stefano_Saglia,Legislatura 15,no
Stefano_Saglia,Legislatura 16,no
Italo_Sandi,Legislatura 14,no
Marco_Stradiotto,Legislatura 14,no
Michele_Vianello,Legislatura 14,no
Alberto_Arrighi,Legislatura 14,no
Carmelo_Briguglio,Legislatura 14,no
Carmelo_Briguglio,Legislatura 15,no
Carmelo_Briguglio,Legislatura 16,no
Agostino_Ghiglia,Legislatura 14,no
Agostino_Ghiglia,Legislatura 16,no
Roberto_Giachetti,Legislatura 14,no
Roberto_Giachetti,Legislatura 15,no
Roberto_Giachetti,Legislatura 16,no
Roberto_Giachetti,Legislatura 17,no
Roberto_Giachetti,Legislatura 18,no
Roberto_Giachetti,Legislatura 19,no
Donato_Lamorte,Legislatura 14,no
Donato_Lamorte,Legislatura 15,no
Donato_Lamorte,Legislatura 16,no
Fabio_Baratella,Legislatura 15,no
Mauro_Betta,Legislatura 15,no
Aleandro_Longhi,Legislatura 15,no
Giuseppe_Ruvolo,Legislatura 15,no
Giuseppe_Ruvolo,Legislatura 16,no
Pietro_Cannella,Legislatura 14,no
Pietro_Cannella,Legislatura 16,no
Ettore_Rosato,Legislatura 14,no
Ettore_Rosato,Legislatura 16,no
Ettore_Rosato,Legislatura 17,no
Ettore_Rosato,Legislatura 18,no
Ettore_Rosato,Legislatura 19,no
Mauro_Maria_Marino,Legislatura 14,no
Mauro_Maria_Marino,Legislatura 15,no
Antonello_Giacomelli,Legislatura 14,no
Antonello_Giacomelli,Legislatura 15,no
Antonello_Giacomelli,Legislatura 16,no
Antonello_Giacomelli,Legislatura 17,no
Antonello_Giacomelli,Legislatura 18,no
Silvano_Moffa,Legislatura 15,no
Silvano_Moffa,Legislatura 16,no
Luciano_Pettinari,Legislatura 14,no
Luciano_Pettinari,Legislatura 15,no
Giovanni_Rainisio,Legislatura 14,no
Paolo_Dalle_Fratte,Legislatura 14,no
Michele_Pompeo_Meta,Legislatura 14,no
Michele_Pompeo_Meta,Legislatura 15,no
Michele_Pompeo_Meta,Legislatura 16,no
Michele_Pompeo_Meta,Legislatura 17,no
Mauro_Pili,Legislatura 15,no
Mauro_Pili,Legislatura 16,no
Mauro_Pili,Legislatura 17,no
Paolo_Fadda,Legislatura 15,no
Paolo_Fadda,Legislatura 16,no
Giacomo_Bezzi,Legislatura 15,no
Flavio_Pertoldi,Legislatura 15,no
Augusto_Rocchi,Legislatura 15,no
Paolo_Grimoldi,Legislatura 15,no
Paolo_Grimoldi,Legislatura 16,no
Paolo_Grimoldi,Legislatura 17,no
Paolo_Grimoldi,Legislatura 18,no
Pierangelo_Ferrari,Legislatura 15,no
Pierangelo_Ferrari,Legislatura 16,no
Andrea_Orlando,Legislatura 15,no
Andrea_Orlando,Legislatura 16,no
Andrea_Orlando,Legislatura 17,no
Andrea_Orlando,Legislatura 18,no
Andrea_Orlando,Legislatura 19,no
Romolo_Benvenuto,Legislatura 15,no
Daniele_Marantelli,Legislatura 15,no
Daniele_Marantelli,Legislatura 16,no
Daniele_Marantelli,Legislatura 17,no
Oriano_Giovanelli,Legislatura 15,no
Oriano_Giovanelli,Legislatura 16,no
Claudio_Maderloni,Legislatura 15,no
Ivano_Miglioli,Legislatura 15,no
Ivano_Miglioli,Legislatura 16,no
Giuliano_Pedulli,Legislatura 15,no
Sandro_Brandolini,Legislatura 15,no
Sandro_Brandolini,Legislatura 16,no
Paolo_Monello,Legislatura 10,no
Paolo_Monello,Legislatura 11,no
Paolo_Guzzanti,Legislatura 16,no
Baldassare_Armato,Legislatura 3,no
Baldassare_Armato,Legislatura 4,no
Baldassare_Armato,Legislatura 6,no
Baldassare_Armato,Legislatura 7,no
Baldassare_Armato,Legislatura 8,no
Baldassare_Armato,Legislatura 9,no
Francesco_Ferrara,Legislatura 15,no
Francesco_Ferrara,Legislatura 17,no
Angelo_Alessandri,Legislatura 15,no
Angelo_Alessandri,Legislatura 16,no
Marco_Martinelli,Legislatura 15,no
Marco_Martinelli,Legislatura 16,no
Marco_Martinelli,Legislatura 17,no
Franco_Ceccuzzi,Legislatura 15,no
Franco_Ceccuzzi,Legislatura 16,no
Antonio_Razzi,Legislatura 15,no
Antonio_Razzi,Legislatura 16,no
Massimo_Romagnoli,Legislatura 15,no
Franco_Addolorato_Giacinto_Narducci,Legislatura 15,no
Franco_Addolorato_Giacinto_Narducci,Legislatura 16,no
Arnold_Cassola,Legislatura 15,no
Giuseppe_Angeli,Legislatura 15,no
Giuseppe_Angeli,Legislatura 16,no
Salvatore_Ferrigno,Legislatura 15,no
Marco_Fedi,Legislatura 15,no
Marco_Fedi,Legislatura 16,no
Marco_Fedi,Legislatura 17,no
Dante_D'elpidio,Legislatura 15,no
Lionello_Cosentino,Legislatura 15,no
Salvatore_Cannavo',Legislatura 15,no
Adriano_Musi,Legislatura 15,no
Costantino_Boffa,Legislatura 15,no
Costantino_Boffa,Legislatura 16,no
Francesco_Laratta,Legislatura 15,no
Francesco_Laratta,Legislatura 16,no
Pasqualino_Giuditta,Legislatura 15,no
Cesare_Damiano,Legislatura 15,no
Cesare_Damiano,Legislatura 16,no
Cesare_Damiano,Legislatura 17,no
Massimo_Fiorio,Legislatura 15,no
Massimo_Fiorio,Legislatura 16,no
Massimo_Fiorio,Legislatura 17,no
Vladimiro_Crisafulli,Legislatura 15,no
Nicola_Leanza,Legislatura 15,no
Nicola_Leanza,Legislatura 16,no
Angelo_Zucchi,Legislatura 15,no
Angelo_Zucchi,Legislatura 16,no
Gianfranco_Burchiellaro,Legislatura 15,no
Giuseppe_Maria_Reina,Legislatura 15,no
Pietro_Franzoso,Legislatura 15,no
Pietro_Franzoso,Legislatura 16,no
Michele_Bordo,Legislatura 15,no
Michele_Bordo,Legislatura 16,no
Michele_Bordo,Legislatura 17,no
Michele_Bordo,Legislatura 18,no
Gerolamo_Grassi,Legislatura 15,no
Gerolamo_Grassi,Legislatura 16,no
Gerolamo_Grassi,Legislatura 17,no
Ludovico_Vico,Legislatura 15,no
Ludovico_Vico,Legislatura 16,no
Ludovico_Vico,Legislatura 17,no
Salvatore_Tomaselli,Legislatura 15,no
Paolo_Affronti,Legislatura 15,no
Giuseppe_De_Cristofaro,Legislatura 15,no
Silvio_Emilio_Sircana,Legislatura 15,no
Pietro_Marcenaro,Legislatura 15,no
Gianfranco_Nappi,Legislatura 10,no
Gianfranco_Nappi,Legislatura 12,no
Gianfranco_Nappi,Legislatura 13,no
Giorgio_Oppi,Legislatura 15,no
Giorgio_Oppi,Legislatura 16,no
Massimo_Saverio_Ennio_Fundaro',Legislatura 15,no
Francesco_Piro,Legislatura 15,no
Paolo_Ferrero,Legislatura 15,no
Daniele_Capezzone,Legislatura 15,no
Daniele_Capezzone,Legislatura 17,no
Raffaele_Aurisicchio,Legislatura 15,no
Francesco_Forgione,Legislatura 15,no
Maurizio_Turco,Legislatura 15,no
Maurizio_Turco,Legislatura 16,no
Sergio_D'elia,Legislatura 15,no
Camillo_Piazza,Legislatura 15,no
Maurizio_Acerbo,Legislatura 15,no
Rapisardo_Antinucci,Legislatura 15,no
Angelo_Bonelli,Legislatura 15,no
Angelo_Bonelli,Legislatura 19,no
Luciano_Rossi,Legislatura 15,no
Luciano_Rossi,Legislatura 16,no
Antonello_Iannarilli,Legislatura 15,no
Antonello_Iannarilli,Legislatura 16,no
Armando_Dionisi,Legislatura 15,no
Armando_Dionisi,Legislatura 16,no
Sergio_Olivieri,Legislatura 15,no
Vittorio_Adolfo,Legislatura 15,no
Eugenio_Minasso,Legislatura 15,no
Eugenio_Minasso,Legislatura 16,no
Giorgio_Holzmann,Legislatura 15,no
Giorgio_Holzmann,Legislatura 16,no
Sergio_Pizzolante,Legislatura 15,no
Sergio_Pizzolante,Legislatura 16,no
Sergio_Pizzolante,Legislatura 17,no
Giovanni_Pagliarini,Legislatura 15,no
Sandro_Gozi,Legislatura 15,no
Sandro_Gozi,Legislatura 16,no
Sandro_Gozi,Legislatura 17,no
Angelo_Compagnon,Legislatura 15,no
Angelo_Compagnon,Legislatura 16,no
Francesco_Proietti_Cosimi,Legislatura 15,no
Francesco_Proietti_Cosimi,Legislatura 16,no
Stefano_Allasia,Legislatura 15,no
Stefano_Allasia,Legislatura 16,no
Stefano_Allasia,Legislatura 17,no
Enrico_Montani,Legislatura 15,no
Giovanni_Fava,Legislatura 15,no
Giovanni_Fava,Legislatura 16,no
Giovanni_Fava,Legislatura 17,no
Marco_Pottino,Legislatura 15,no
Gianluca_Pini,Legislatura 15,no
Gianluca_Pini,Legislatura 16,no
Gianluca_Pini,Legislatura 17,no
Vincenzo_Oliva,Legislatura 15,no
Giuseppe_Fini,Legislatura 15,no
Gennaro_Migliore,Legislatura 15,no
Gennaro_Migliore,Legislatura 17,no
Gennaro_Migliore,Legislatura 18,no
Vincenzo_Barba,Legislatura 16,no
Maurizio_Noci,Legislatura 10,no
Giulio_Marini,Legislatura 16,no
Lido_Scarpetti,Legislatura 16,no
Giorgio_Clelio_Stracquadanio,Legislatura 16,no
Marcello_De_Angelis,Legislatura 16,no
Antonio_De_Poli,Legislatura 16,no
Mauro_Libe',Legislatura 16,no
Nedo_Lorenzo_Poli,Legislatura 16,no
Salvatore_Ruggeri,Legislatura 16,no
Diego_Novelli,Legislatura 10,no
Diego_Novelli,Legislatura 11,no
Diego_Novelli,Legislatura 12,no
Diego_Novelli,Legislatura 13,no
Bruno_Mellano,Legislatura 15,no
Roberto_Poletti,Legislatura 15,no
Ezio_Locatelli,Legislatura 15,no
Francesco_Pionati,Legislatura 16,no
Giorgio_D'ambrosio,Legislatura 15,no
Matteo_Salvini,Legislatura 16,no
Matteo_Salvini,Legislatura 17,no
Vinicio_Giuseppe_Guido_Peluffo,Legislatura 16,no
Vinicio_Giuseppe_Guido_Peluffo,Legislatura 17,no
Vinicio_Giuseppe_Guido_Peluffo,Legislatura 19,no
Savino_Pezzotta,Legislatura 16,no
Gian_Carlo_Abelli,Legislatura 16,no
Luciano_Pizzetti,Legislatura 16,no
Luciano_Pizzetti,Legislatura 18,no
Marco_Carra,Legislatura 16,no
Marco_Carra,Legislatura 17,no
Marco_Rondini,Legislatura 16,no
Marco_Rondini,Legislatura 17,no
Jonny_Crosio,Legislatura 16,no
Pierguido_Vanalli,Legislatura 16,no
Sandro_Mario_Biasotti,Legislatura 16,no
Sandro_Mario_Biasotti,Legislatura 17,no
Raffaele_Volpi,Legislatura 16,no
Raffaele_Volpi,Legislatura 18,no
Mario_Tullo,Legislatura 16,no
Mario_Tullo,Legislatura 17,no
Walter_Verini,Legislatura 16,no
Walter_Verini,Legislatura 17,no
Walter_Verini,Legislatura 18,no
Antonio_Michele_Boccuzzi,Legislatura 16,no
Antonio_Michele_Boccuzzi,Legislatura 17,no
Stefano_Esposito,Legislatura 16,no
Giacomo_Portas,Legislatura 16,no
Giacomo_Portas,Legislatura 17,no
Giacomo_Portas,Legislatura 18,no
Vincenzo_Piso,Legislatura 16,no
Vincenzo_Piso,Legislatura 17,no
Pierluigi_Polverari,Legislatura 10,no
Pierluigi_Polverari,Legislatura 11,no
Aldo_Rebecchi,Legislatura 10,no
Aldo_Rebecchi,Legislatura 11,no
Aldo_Rebecchi,Legislatura 12,no
Aldo_Rebecchi,Legislatura 13,no
Vincenzo_Recchia,Legislatura 10,no
Vincenzo_Recchia,Legislatura 11,no
Giovanni_Rivera,Legislatura 10,no
Giovanni_Rivera,Legislatura 11,no
Giovanni_Rivera,Legislatura 12,no
Giovanni_Rivera,Legislatura 13,no
Filippo_Piccone,Legislatura 17,no
Achille_Totaro,Legislatura 17,no
Massimo_Nicolucci,Legislatura 16,no
Amedeo_Laboccetta,Legislatura 16,no
Amedeo_Laboccetta,Legislatura 17,no
Pasquale_Vessa,Legislatura 16,no
Alessandro_Montagnoli,Legislatura 16,no
Gian_Pietro_Dal_Moro,Legislatura 16,no
Gian_Pietro_Dal_Moro,Legislatura 17,no
Gian_Pietro_Dal_Moro,Legislatura 18,no
Gianluca_Buonanno,Legislatura 16,no
Gianluca_Buonanno,Legislatura 17,no
Roberto_Simonetti,Legislatura 16,no
Roberto_Simonetti,Legislatura 17,no
Francesco_Biava,Legislatura 16,no
Siro_Marrocu,Legislatura 16,no
Siro_Marrocu,Legislatura 17,no
Fabio_Rainieri,Legislatura 16,no
Salvatore_Vassallo,Legislatura 16,no
Massimo_Marchignoli,Legislatura 16,no
Pier_Paolo_Baretta,Legislatura 16,no
Pier_Paolo_Baretta,Legislatura 17,no
Luca_Sani,Legislatura 16,no
Luca_Sani,Legislatura 17,no
Luca_Sani,Legislatura 18,no
Corrado_Callegari,Legislatura 16,no
Massimo_Parisi,Legislatura 16,no
Massimo_Parisi,Legislatura 17,no
Riccardo_Mazzoni,Legislatura 16,no
Luciano_Agostini,Legislatura 16,no
Luciano_Agostini,Legislatura 17,no
Pierdomenico_Martino,Legislatura 16,no
Pierdomenico_Martino,Legislatura 17,no
Angelo_Cera,Legislatura 16,no
Angelo_Cera,Legislatura 17,no
Amato_Libero_Berardi,Legislatura 16,no
Giovanni_Dima,Legislatura 16,no
Antonino_Salvatore_Germana',Legislatura 16,no
Antonino_Salvatore_Germana',Legislatura 18,no
Giuseppe_Berretta,Legislatura 16,no
Giuseppe_Berretta,Legislatura 17,no
Tommaso_Ginoble,Legislatura 16,no
Tommaso_Ginoble,Legislatura 17,no
Antonio_Angelucci,Legislatura 16,no
Antonio_Angelucci,Legislatura 17,no
Antonio_Angelucci,Legislatura 18,no
Antonio_Angelucci,Legislatura 19,no
Luca_Giorgio_Barbareschi,Legislatura 16,no
Antonino_Russo,Legislatura 16,no
Alessio_Bonciani,Legislatura 16,no
Maurizio_Del_Tenno,Legislatura 16,no
Rocco_Girlanda,Legislatura 16,no
Isidoro_Gottardo,Legislatura 16,no
Gaetano_Nastri,Legislatura 16,no
Gaetano_Nastri,Legislatura 17,no
Gianfranco_Paglia,Legislatura 16,no
Gianfranco_Sammarco,Legislatura 16,no
Gianfranco_Sammarco,Legislatura 17,no
Michele_Traversa,Legislatura 16,no
Renato_Walter_Togni,Legislatura 16,no
Nunziante_Consiglio,Legislatura 16,no
Giovanni_Paladini,Legislatura 16,no
Gianluca_Forcolin,Legislatura 16,no
Guido_Bonino,Legislatura 16,no
Sergio_Michele_Piffari,Legislatura 16,no
Ivan_Rota,Legislatura 16,no
Roberto_Mario_Sergio_Commercio,Legislatura 16,no
Angelo_Salvatore_Lombardo,Legislatura 16,no
Antonio_Milo,Legislatura 16,no
Raffaele_Calabro',Legislatura 17,no
Antonio_Grilli,Legislatura 3,no
Antonio_Grilli,Legislatura 4,no
Antonio_Grilli,Legislatura 6,no
Marco_Desiderati,Legislatura 16,no
Davide_Cavallotto,Legislatura 16,no
Gian_Carlo_Di_Vizia,Legislatura 16,no
Maurizio_Grassano,Legislatura 16,no
Roberto_Zaffini,Legislatura 16,no
Domenico_De_Siano,Legislatura 16,no
Eraldo_Isidori,Legislatura 16,no
Valerio_Cattaneo,Legislatura 16,no
Marco_Botta,Legislatura 16,no
Roberto_Marmo,Legislatura 16,no
Luca_D'alessandro,Legislatura 16,no
Luca_D'alessandro,Legislatura 17,no
Fabio_Meroni,Legislatura 16,no
Lino_Miserotti,Legislatura 16,no
Pier_Paolo_Pizzimbone,Legislatura 16,no
Eugenio_Randi,Legislatura 16,no
Cristian_Invernizzi,Legislatura 17,no
Cristian_Invernizzi,Legislatura 18,no
Mario_Sberna,Legislatura 17,no
Claudio_Cominardi,Legislatura 17,no
Claudio_Cominardi,Legislatura 18,no
Ivan_Catalano,Legislatura 17,no
Cosimo_Petraroli,Legislatura 17,no
Mauro_Ottobre,Legislatura 17,no
Marco_Brugnerotto,Legislatura 17,no
Orazio_Benito_Sapienza,Legislatura 10,no
Orazio_Benito_Sapienza,Legislatura 11,no
Roberto_Caon,Legislatura 17,no
Roberto_Caon,Legislatura 18,no
Davide_Zoggia,Legislatura 17,no
Diego_Zardini,Legislatura 17,no
Diego_Zardini,Legislatura 18,no
Michele_Mognato,Legislatura 17,no
Roger_De_Menech,Legislatura 17,no
Roger_De_Menech,Legislatura 18,no
Oreste_Pastorelli,Legislatura 17,no
Marco_Marcolin,Legislatura 17,no
Walter_Rizzetto,Legislatura 17,no
Walter_Rizzetto,Legislatura 18,no
Walter_Rizzetto,Legislatura 19,no
Aris_Prodani,Legislatura 17,no
Andrea_De_Maria,Legislatura 17,no
Andrea_De_Maria,Legislatura 18,no
Andrea_De_Maria,Legislatura 19,no
Matteo_Richetti,Legislatura 17,no
Matteo_Richetti,Legislatura 19,no
Matteo_Mantero,Legislatura 17,no
Sergio_Battelli,Legislatura 17,no
Sergio_Battelli,Legislatura 18,no
Simone_Valente,Legislatura 17,no
Simone_Valente,Legislatura 18,no
Lorenzo_Basso,Legislatura 17,no
Alessandro_Mazzoli,Legislatura 17,no
Cristian_Iannuzzi,Legislatura 17,no
Luca_Frusone,Legislatura 17,no
Luca_Frusone,Legislatura 18,no
Emanuele_Lodolini,Legislatura 17,no
Marco_Marchetti,Legislatura 17,no
Bruno_Solaroli,Legislatura 10,no
Bruno_Solaroli,Legislatura 11,no
Bruno_Solaroli,Legislatura 12,no
Bruno_Solaroli,Legislatura 13,no
Carlo_Tognoli,Legislatura 10,no
Carlo_Tognoli,Legislatura 11,no
Giuseppe_Torchio,Legislatura 10,no
Giuseppe_Torchio,Legislatura 11,no
Quarto_Trabacchini,Legislatura 10,no
Quarto_Trabacchini,Legislatura 11,no
Walter_Veltroni,Legislatura 10,no
Walter_Veltroni,Legislatura 11,no
Walter_Veltroni,Legislatura 12,no
Walter_Veltroni,Legislatura 13,no
Walter_Veltroni,Legislatura 14,no
Walter_Veltroni,Legislatura 16,no
Giuseppe_Serra,Legislatura 10,no
Giuseppe_Serra,Legislatura 11,no
Renato_Andreani,Legislatura 9,no
Renato_Andreani,Legislatura 10,no
Marco_Taradash,Legislatura 10,no
Marco_Taradash,Legislatura 11,no
Marco_Taradash,Legislatura 12,no
Marco_Taradash,Legislatura 13,no
Vincenzo_Alaimo,Legislatura 11,no
Giuseppe_Albertini,Legislatura 11,no
Giuseppe_Albertini,Legislatura 12,no
Giuseppe_Albertini,Legislatura 13,no
Giuseppe_Albertini,Legislatura 14,no
Giuseppe_Alveti,Legislatura 11,no
Giuseppe_Alveti,Legislatura 13,no
Stefano_Apuzzo,Legislatura 11,no
Giulio_Arrighini,Legislatura 11,no
Giulio_Arrighini,Legislatura 12,no
Roberto_Asquini,Legislatura 11,no
Roberto_Asquini,Legislatura 12,no
Angelo_Azzolina,Legislatura 11,no
Maurizio_Balocchi,Legislatura 11,no
Maurizio_Balocchi,Legislatura 12,no
Maurizio_Balocchi,Legislatura 13,no
Maurizio_Balocchi,Legislatura 16,no
Paolo_Bampo,Legislatura 11,no
Paolo_Bampo,Legislatura 12,no
Paolo_Bampo,Legislatura 13,no
Alfredo_Bianchini,Legislatura 11,no
Andriano_Biasutti,Legislatura 11,no
Ugo_Boghetta,Legislatura 11,no
Ugo_Boghetta,Legislatura 12,no
Ugo_Boghetta,Legislatura 13,no
Mario_Gerolamo_Giovanni_Boi,Legislatura 11,no
Stefano_Vignaroli,Legislatura 17,no
Stefano_Vignaroli,Legislatura 18,no
Massimo_Enrico_Baroni,Legislatura 17,no
Massimo_Enrico_Baroni,Legislatura 18,no
Matteo_Orfini,Legislatura 17,no
Matteo_Orfini,Legislatura 18,no
Matteo_Orfini,Legislatura 19,no
Marco_Miccoli,Legislatura 17,no
Marco_Di_Maio,Legislatura 17,no
Marco_Di_Maio,Legislatura 18,no
Alessandro_Furnari,Legislatura 17,no
