Persona,legislatura,graduated
Alfredo_Baldani_Guerra,5,no
Anelito_Barontini,costituente,no
Anelito_Barontini,1,no
Anelito_Barontini,2,no
Anelito_Barontini,3,no
Francesco_Colucci,6,no
Francesco_Colucci,7,no
Francesco_Colucci,8,no
Francesco_Colucci,9,no
Francesco_Colucci,10,no
Francesco_Colucci,11,no
Francesco_Colucci,14,no
Francesco_Colucci,15,no
Francesco_Colucci,16,no
Mario_Bettoli,2,no
Mario_Bettoli,3,no
Uberto_Bonino,costituente,no
Uberto_Bonino,1,no
Uberto_Bonino,2,no
Uberto_Bonino,3,no
Domenico_Borraccino,5,no
Luigi_Matrone,7,no
Luigi_Matrone,8,no
Silvio_Miana,7,no
Vito_Miceli,7,no
Vito_Miceli,8,no
Vito_Miceli,9,no
Giovanni_Migliorini,7,no
Giovanni_Migliorini,8,no
Armelino_Milani,7,no
Ruggero_Millet,7,no
Giorgio_Mondino,7,no
Giorgio_Mondino,8,no
Saverio_Monteleone,7,no
Saverio_Monteleone,8,no
Renzo_Moschini,7,no
Renzo_Moschini,8,no
Renzo_Moschini,9,no
Claudio_Napoleoni,7,no
Umberto_Chiacchio,6,no
Mauro_Olivi,7,no
Mauro_Olivi,8,no
Mauro_Olivi,9,no
Giuseppe_Orlando,7,no
Francesco_Ottaviano,7,no
Francesco_Ottaviano,8,no
Domenico_Petrella,7,no
Giampiero_Pucciarini,7,no
Emilio_Pugno,7,no
Emilio_Pugno,8,no
Carlo_Ramella,7,no
Carlo_Ramella,8,no
Aurelio_Ciacci,6,no
Giovanni_Rossino,7,no
Giovanni_Rossino,8,no
Giovanni_Rossino,9,no
Armando_Sarti,7,no
Armando_Sarti,8,no
Armando_Sarti,9,no
Mauro_Savino,7,no
Tommaso_Sicolo,7,no
Tommaso_Sicolo,8,no
Agostino_Spataro,7,no
Agostino_Spataro,8,no
Agostino_Spataro,9,no
Altiero_Spinelli,7,no
Altiero_Spinelli,8,no
Giuseppe_Sposetti,7,no
Giuseppe_Sposetti,8,no
Rolando_Tamburini,7,no
Rolando_Tamburini,8,no
Nadir_Tedeschi,7,no
Nadir_Tedeschi,9,no
Aristide_Tesini,7,no
Aristide_Tesini,8,no
Francesco_Toni,7,no
Francesco_Toni,8,no
Giovanni_Torri,7,no
Giovanni_Torri,8,no
Aldo_Tozzetti,7,no
Aldo_Tozzetti,8,no
Giuseppe_Siro_Trezzini,7,no
Giuseppe_Siro_Trezzini,8,no
Antonio_Zavagnin,7,no
Antonio_Zavagnin,8,no
Domenico_Pinto,7,no
Domenico_Pinto,8,no
Michele_Cassano,6,no
Casimiro_Bonfiglio,7,no
Emidio_Bruni,5,no
Giuseppe_Bufardeci,2,no
Giuseppe_Bufardeci,3,no
Primo_Buzzetti,3,no
Primo_Buzzetti,4,no
