Giovanni_Donzelli,no
Nicola_Stumpo,no
Michele_Gubitosa,no
Marco_Grimaldi,no
Gianangelo_Bof,no
Riccardo_De_Corato,no
Andrea_Giorgio_Felice_Maria_Orsini,no
Roberto_Giachetti,no
Ettore_Rosato,no
Andrea_Orlando,no
Angelo_Bonelli,no
Vinicio_Giuseppe_Guido_Peluffo,no
Antonio_Angelucci,no
Walter_Rizzetto,no
Andrea_De_Maria,no
Matteo_Richetti,no
Matteo_Orfini,no
Vincenzo_Amendola,no
Giuseppe_Castiglione,no
Umberto_Bossi,no
Luciano_Ciocchetti,no
Tommaso_Foti,no
Giuseppe_Luciano_Calogero_Provenzano,no
Mauro_Antonio_Donato_Laus,no
Alessandro_Cattaneo,no
Luciano_Cantone,no
Roberto_Pella,no
Piero_De_Luca,no
Massimiliano_Panizzut,no
Nicola_Zingaretti,no
Nicola_Care',no
Pasqualino_Penza,no
Fabrizio_Cecchetti,no
Andrea_Di_Giuseppe,no
Paolo_Barelli,no
Rossano_Sasso,no
Vincenzo_Amich,no
Giorgio_Lovecchio,no
Federico_Mollicone,no
Leonardo_Donno,no
Andrea_Rossi,no
Salvatore_Deidda,no
Raffaele_Bruno,no
Marcello_Gemmato,no
Francesco_Silvestri,no
Piergiorgio_Cortelazzo,no
Andrea_Dara,no
Claudio_Mancini,no
Igor_Giancarlo_Iezzi,no
Riccardo_Tucci,no
Erik_Umberto_Pretto,no
Stefano_Benigni,no
Paolo_Formentini,no
Alessandro_Giglio_Vigna,no
Dimitri_Coin,no
Eugenio_Zoffili,no
Riccardo_Zucconi,no
Andrea_Barabotti,no
Salvatore_Marcello_Di_Mattina,no
Stefano_Candiani,no
Gian_Antonio_Girelli,no
Fabio_Roscani,no
Bachisio_Silvio_Lai,no
Flavio_Tosi,no
Francesco_Mura,no
Giorgio_Fede,no
Dario_Carotenuto,no
Marco_Padovani,no
Stefano_Vaccari,no
Massimo_Milani,no
Alessandro_Urzi',no
Francesco_Bruzzone,no
Aldo_Mattia,no
Francesco_Emilio_Borrelli,no
Fabrizio_Sala,no
Marco_Cerreto,no
Davide_Bergamini,no
Dario_Giagoni,no
Alfonso_Colucci,no
Marco_Simiani,no
Francesco_Mari,no
Attilio_Pierro,no
Massimo_Ruspandini,no
Mauro_Malaguti,NaN
Federico_Freni,yes
Davide_Faraone,yes
Enrico_Letta,yes
Edmondo_Cirielli,yes
Francesco_Saverio_Romano,yes
Maurizio_Leo,yes
Maurizio_Enzo_Lupi,yes
Fabio_Rampelli,yes
Lorenzo_Cesa,yes
Enrico_Costa,yes
Raffaele_Fitto,yes
Benedetto_Della_Vedova,yes
Arturo_Scotto,yes
Giovanni_Cuperlo,yes
Nicola_Molteni,yes
Roberto_Morassut,yes
Stefano_Graziano,yes
Massimo_Bitonci,yes
Fabio_Porta,yes
Antonino_Minardo,yes
Edoardo_Rixi,yes
Manfred_Schullian,yes
Lorenzo_Guerini,yes
Luca_Pastorino,yes
Nicola_Fratoianni,yes
Roberto_Speranza,yes
Francesco_Bonifazi,yes
Giulio_Cesare_Sottanelli,yes
Matteo_Mauri,yes
Luca_Squeri,yes
Alessandro_Zan,yes
Filiberto_Zaratti,yes
Bruno_Tabacci,yes
Piero_Franco_Fassino,yes
Gianfranco_Rotondi,yes
Giulio_Carlo_Danilo_Tremonti,yes
Giancarlo_Giorgetti,yes
Paolo_Pulciani,yes
Andrea_Caroppo,yes
Roberto_Bagnasco,yes
Federico_Fornaro,yes
Andrea_Pellicini,yes
Francesco_Gallo,yes
Stefano_Maria_Benvenuti_Gostoli,yes
Marco_Osnato,yes
Virginio_Merola,yes
Emiliano_Fossi,yes
Calogero_Pisano,yes
Edoardo_Ziello,yes
Alessandro_Palombi,yes
Alessandro_Manuel_Benvenuto,yes
Manlio_Messina,yes
Francesco_Cannizzaro,yes
Emanuele_Loperfido,yes
Giacomo_Diego_Gatta,yes
Mauro_D'attis,yes
Ubaldo_Pagano,yes
Francesco_Battistoni,yes
Marcello_Coppo,yes
Tullio_Ferrante,yes
Mauro_Rotelli,yes
Dieter_Steger,yes
Emanuele_Prisco,yes
Ciro_Maschio,yes
Emiliano_Fenu,yes
Gianmauro_Dell'olio,yes
Francesco_Maria_Salvatore_Ciancitto,yes
Novo_Umberto_Maerna,yes
Giovanni_Arruzzolo,yes
Anthony_Emanuele_Barbagallo,yes
Fabio_Pietrella,yes
Gianni_Lampis,yes
Domenico_Furgiuele,yes
Antonio_D'alessio,yes
Andrea_Crippa,yes
Devis_Dori,yes
Mauro_Del_Barba,yes
Andrea_Delmastro_Delle_Vedove,yes
Marco_Furfaro,yes
Filippo_Scerra,yes
Ugo_Cappellacci,yes
Agostino_Santillo,yes
Giuseppe_Bicchielli,yes
Francesco_Michelotti,yes
Giuseppe_Conte,yes
Augusto_Curti,yes
Giulio_Centemero,yes
Alberto_Stefani,yes
Marco_Pellegrini,yes
Antonio_Baldelli,yes
Luca_Sbardella,yes
Marco_Sarracino,yes
Andrea_De_Bertoldi,yes
Giangiacomo_Calovini,yes
Giorgio_Mule',yes
Roberto_Traversi,yes
Salvatore_Caiata,yes
Virginio_Caparvi,yes
Galeazzo_Bignami,yes
Pietro_Pittalis,yes
Marco_Lacarra,yes
Gianluca_Vinci,yes
Luigi_Marattin,yes
Jacopo_Morrone,yes
Davide_Aiello,yes
Riccardo_Ricciardi,yes
Riccardo_Magi,yes
Alessandro_Colucci,yes
Francesco_Lollobrigida,yes
Lorenzo_Fontana,yes
Riccardo_Augusto_Marchetti,yes
Paolo_Trancassini,yes
Riccardo_Molinari,yes
Alessandro_Sorte,yes
Andrea_Giaccone,yes
Luca_Toccalini,yes
Alberto_Luigi_Gusmeroli,yes
Alessandro_Battilocchio,yes
Raffaele_Nevi,yes
Federico_Gianassi,yes
Marco_Perissa,yes
Emanuele_Pozzolo,yes
Gaetano_Amato,yes
Matteo_Rosso,yes
Andrea_Quartini,yes
Tommaso_Antonino_Calderone,yes
Saverio_Congedo,yes
Gianmarco_Mazzi,yes
Gilberto_Pichetto_Fratin,yes
Michele_Schiano_Di_Visconti,yes
Mauro_Berruto,yes
Andrea_Mascaretti,yes
Davide_Bellomo,yes
Dario_Iaia,yes
Enrico_Cappelletti,yes
Arnaldo_Lomuti,yes
Antonio_Caso,yes
Andrea_Gnassi,yes
Andrea_Volpi,yes
Alessandro_Amorese,yes
Sergio_Costa,yes
Francesco_Maria_Rubano,yes
Vito_De_Palma,yes
Carlo_Maccari,yes
Guerino_Testa,yes
