Mario_Ricci,no
Achille_Rigamonti,no
Armando_Sabatini,no
Dino_Saccenti,no
Giovanni_Sodano,no
Odo_Spadazzi,no
Leonildo_Tarozzi,no
Mauro_Tognoni,no
Carlo_Eugenio_Venegoni,no
Vittorino_Villani,no
Riccardo_Walter,no
Fulvio_Zamponi,no
Domenico_Leccisi,no
Mario_Angelucci,no
Ennio_De_Biagi,no
Edoardo_D'onofrio,no
Carlo_Farini,no
Bortolo_Eugenio_Fina,no
Salvatore_Angelo_Gitti,no
Priamo_Bigiandi,no
Natale_Vasco_Jacoponi,no
Carlo_Cibotto,no
Arturo_Burato,no
Alessandro_Scotti,no
Giulio_Pastore,no
Pietro_Buffone,no
Filippo_Barattolo,no
Cesare_Curcio,no
Santo_Filippo_Neri_Semeraro,no
Angelo_Priore,no
Olindo_Cremaschi,no
Alberto_Simonini,no
Giulio_Turchi,no
Piero_Malvestiti,no
Oreste_Bonomelli,no
Aldovino_Fora,no
Fernando_Santi,no
Guido_Mazzali,no
Emilio_Zannerini,no
Pietro_Reali,no
Otello_Magnani,no
Vittorio_Ghidetti,no
Luigi_Morelli,no
Michele_Sala,no
Bruno_Castellarin,no
Carlo_Repossi,no
Luigi_Zanoni,no
Amedeo_Rubeo,no
Paolo_Angelino,no
Giulio_Montelatici,no
Giacomo_Calandrone,no
Mario_Martinelli,no
Carlo_Ricca,no
Alessandro_Butte',no
Adelio_Albarello,no
Pio_Alessandrini,no
Walter_Audisio,no
Anelito_Barontini,no
Mario_Bettoli,no
Uberto_Bonino,no
Giuseppe_Bufardeci,no
Ettore_Calvi,no
Francesco_Candelli,no
Giulio_Cerreti,no
Ennio_Cervellati,no
Aurelio_Colleoni,no
Angelo_Compagnoni,no
Fernando_De_Marzi,no
Luigi_Di_Paolantonio,no
Ezio_Maria_Gray,no
Carlo_Lombardi,no
Andrea_Marabini,no
Spartaco_Marangoni,no
Mario_Montagnana,no
Francesco_Moranino,no
Pietro_Nenni,no
Secondo_Pessi,no
Luigi_Polano,no
Antonio_Roasio,no
Walter_Sacchetti,no
Remo_Scappini,no
Sergio_Scarpa,no
Francesco_Scotti,no
Cesare_Pozzo,no
Giuseppe_Togni,no
Giusto_Tolloy,no
Agostino_Novella,no
Luigi_Durand_De_La_Penne,no
Flavio_Albizzati,no
Torquato_Baglioni,no
Giuseppe_Berti,no
Mario_Bettinotti,no
Antonio_Da_Villa,no
Giuseppe_Di_Vittorio,no
Vannuccio_Faralli,no
Augusto_De_Marsanich,no
Celestino_Ferrario,no
Gioacchino_Quarello,no
Albino_Ottavio_Stella,no
Michele_Magno,no
Luigi_Masini,no
Lionello_Matteucci,no
Arturo_Michelini,no
Roberto_Mieville,no
Mario_Ricci,no
Luigi_Longo,no
Angelo_Nicosia,no
Gian_Carlo_Pajetta,no
Leonello_Raffaelli,no
Francesco_Ferrari,no
Angelo_Salizzoni,no
Ferdinando_Truzzi,no
Filippo_Micheli,no
Ruggero_Villa,no
Amos_Zanibelli,no
Luigi_Amato,no
Giuseppe_Arcaini,no
Gino_Baldassari,no
Giovanni_Baltaro,no
Orazio_Barbieri,no
Vittorio_Bardini,no
Antonio_Bernieri,no
Francesco_Giorgio_Bettiol,no
Teodoro_Bigi,no
Giuseppe_Bogoni,no
Bartolomeo_Bolla,no
Giovanni_Bottonelli,no
Cesare_Bensi,no
Pacifico_Calandrone,no
Giuseppe_Sebastiano_Calasso,no
Renato_Cappugi,no
Nerino_Cavallari,no
Severino_Cavazzini,no
Egidio_Chiarini,no
Claudio_Cianca,no
Amerigo_Clocchiatti,no
Ivano_Curti,no
Antonino_Cuttitta,no
Fabio_De_Felice,no
Luigi_Di_Mauro,no
Guido_Bernardi,no
Augusto_Cesare_Fanelli,no
Bruno_Fassina,no
Francesco_Ferrari,no
Enrico_Fogliazza,no
Oreste_Gelmini,no
Antonio_Giacone,no
Dante_Gorreri,no
Luigi_Grezzi,no
Giovanni_Grilli,no
Gabriele_Invernizzi,no
Francesco_Lami,no
Tarcisio_Longoni,no
Aristodemo_Maniera,no
Pierraimondo_Manzini,no
Anselmo_Martoni,no
Umberto_Paolo_Massola,no
Giancarlo_Matteotti,no
Ottorino_Momoli,no
Silvano_Montanari,no
Vittorino_Monte,no
Vincenzo_Moscatelli,no
Arrigo_Boldrini,no
Italo_Nicoletto,no
Giuliano_Pajetta,no
Filippo_Pelosi,no
Renzo_Pigni,no
Giuseppe_Rapelli,no
Arturo_Marzano,no
Paolo_Rossi,no
Giovanni_De_Totto,no
Ettore_Viola,no
Filippo_Di_Filippo,NaN
Giovanni_Mantovani,NaN
Gaetano_Zanotti,NaN
Domenico_Pettini,NaN
Corrado_Graziadei,NaN
Giulio_Spallone,NaN
Luigi_Zuppante,NaN
Antonio_Maxia,yes
Italo_Formichella,yes
Paolo_Bonomi,yes
Giuseppe_Riva,yes
Ercole_Rocchetti,yes
Giuseppe_Romanato,yes
Bartolomeo_Romano,yes
Paolo_Rossi,yes
Angelo_Rubino,yes
Umberto_Sampietro,yes
Vito_Sanzo,yes
Carlo_Scarascia_Mugnozza,yes
Giuseppe_Schiro',yes
Francesco_Sciaudone,yes
Raffaele_Sciorilli_Borrelli,yes
Guido_Secreto,yes
Antonio_Sensi,yes
Renzo_Silvestri,yes
Tommaso_Sorgi,yes
Giovanni_Battista_Stucchi,yes
Egidio_Tosato,yes
Emilio_Trabucchi,yes
Tullio_Vecchietti,yes
Giuseppe_Veronesi,yes
Arturo_Viviani,yes
Tommaso_Zerbi,yes
Renzo_Pasini,yes
Renato_Gozzi,yes
Vito_Scalia,yes
Aldo_Bozzi,yes
Michele_Del_Vescovo,yes
Otello_Marilli,yes
