Gianfranco_Aliverti,no
Giuseppe_Botta,no
Eliseo_Milani,no
Federico_Brini,no
Antonio_Caldoro,no
Giuseppe_Carra',no
Gianfranco_Rocelli,no
Falco_Accame,no
Nicola_Adamo,no
Guido_Alborghetti,no
Francesco_Alici,no
Abdon_Alinovi,no
Domenico_Amalfitano,no
Giuseppe_Amarante,no
Franco_Ambrogio,no
Cesare_Amici,no
Gaetano_Angius,no
Aldo_Aniasi,no
Varese_Antoni,no
Moreno_Bambi,no
Arnaldo_Baracetti,no
Eriase_Belardi,no
Antonio_Bellocchio,no
Fausto_Bocchi,no
Paolo_Pietro_Broccoli,no
Armando_Calaminici,no
Giovanni_Calice,no
Leo_Canullo,no
Natale_Carlotto,no
Pietro_Carmeno,no
Giorgio_Casalino,no
Benito_Cazora,no
Alberto_Cecchi,no
Giovanni_Battista_Colurcio,no
Pietro_Conti,no
Salvatore_Corallo,no
Angelo_Gaetano_Cresco,no
Marte_Ferrari,no
Sergio_Ceravolo,no
Vincenzo_Gatto,no
Pasquale_Lamorte,no
Lucio_Magri,no
Manfredo_Manfredi,no
Mario_Martinelli,no
Silverio_Corvisieri,no
Mario_Cravedi,no
Emo_Danesi,no
Francesco_Da_Prato,no
Mazarino_Marco_De_Petro,no
Adolfo_Facchini,no
Giovanni_Fantaci,no
Guido_Fanti,no
Nevio_Felicetti,no
Luciano_Forni,no
Salvatore_Forte,no
Giuseppe_Fortunato,no
Hugo_Gamper,no
Raffaele_Giuseppe_Carmelo_Giura_Longo,no
Lelio_Grassucci,no
Gennaro_Guadagno,no
Enrico_Gualandi,no
Nazzareno_Guasso,no
Paolo_Guerrini,no
Guido_Ianni,no
Salvatore_La_Rocca,no
Pier_Giorgio_Licheri,no
Francesco_Lussignoli,no
Virginiangelo_Marabini,no
Andrea_Margheri,no
Fiorenzo_Maroli,no
Leopoldo_Attilio_Martino,no
Amleto_Monsellato,no
Vito_Napoli,no
Achille_Occhetto,no
Gianmario_Pellizzari,no
Elio_Quercioli,no
Antonio_Rubbi,no
Alberto_Ciampaglia,no
Angelo_Tiraboschi,no
Bruno_Zambon,no
Giuseppe_Zuech,no
Bruno_Stegagnini,no
Mauro_Seppia,no
Francesco_Colucci,no
Luigi_Matrone,no
Silvio_Miana,no
Vito_Miceli,no
Giovanni_Migliorini,no
Armelino_Milani,no
Ruggero_Millet,no
Giorgio_Mondino,no
Saverio_Monteleone,no
Renzo_Moschini,no
Claudio_Napoleoni,no
Mauro_Olivi,no
Giuseppe_Orlando,no
Francesco_Ottaviano,no
Domenico_Petrella,no
Giampiero_Pucciarini,no
Emilio_Pugno,no
Carlo_Ramella,no
Giovanni_Rossino,no
Armando_Sarti,no
Mauro_Savino,no
Tommaso_Sicolo,no
Agostino_Spataro,no
Altiero_Spinelli,no
Giuseppe_Sposetti,no
Rolando_Tamburini,no
Nadir_Tedeschi,no
Aristide_Tesini,no
Francesco_Toni,no
Giovanni_Torri,no
Aldo_Tozzetti,no
Giuseppe_Siro_Trezzini,no
Antonio_Zavagnin,no
Domenico_Pinto,no
Casimiro_Bonfiglio,no
Benedetto_Craxi,no
Adolfo_Loris_Cristofori,no
Vincenzo_Corghi,no
Giuseppe_Costamagna,no
Sergio_Cuminetti,no
Aldo_D'alessio,no
Luigi_Granelli,no
Roberto_Cicciomessere,no
Alfredo_Erpete,no
Angelo_Pezzana,no
Michele_Di_Giesi,no
Carlo_Donat_Cattin,no
Francesco_Dulbecco,no
Attilio_Esposto,no
Franco_Evangelisti,no
Ivo_Faenzi,no
Vito_Angelini,no
Mario_Ferri,no
Sergio_Flamigni,no
Francesco_Froio,no
Giovanni_Furia,no
Carlo_Alberto_Galluzzi,no
Pietro_Gambolato,no
Mario_Garbi,no
Mario_Gargano,no
Giovanni_Giadresco,no
Mario_Giannini,no
Alfredo_Giovanardi,no
Giuseppe_Gramegna,no
Baldassare_Armato,no
Nicola_Adamo,no
Giuseppe_Guglielmino,no
Gian_Aldo_Arnaud,no
Luigi_Longo,no
Achille_Lauro,no
Concetto_Lo_Bello,no
Franco_Maria_Malfatti,no
Giuseppe_Mancuso,no
Guido_Mantella,no
Renato_Massari,no
Mario_Dino_Marocco,no
Domenico_Bacchi,no
Antonio_Mario_Franco_Mazzarrino,no
Vincenzo_Miceli,no
Giovanni_Mosca,no
Franco_Nicolazzi,no
Angelo_Nicosia,no
Gianfranco_Orsini,no
