Persona,legislatura,graduated
Alessia_Maria_Mosca,legislatura16,yes
Alessia_Maria_Mosca,legislatura17,yes
Eugenia_Maria_Roccella,legislatura16,yes
Eugenia_Maria_Roccella,legislatura17,yes
Eugenia_Maria_Roccella,legislatura19,yes
Donatella_Ferranti,legislatura16,yes
Donatella_Ferranti,legislatura17,yes
Chiara_Braga,legislatura16,yes
Chiara_Braga,legislatura17,yes
Chiara_Braga,legislatura19,yes
Chiara_Braga,legislatura18,yes
Silvana_Andreina_Comaroli,legislatura16,yes
Silvana_Andreina_Comaroli,legislatura18,yes
Silvana_Andreina_Comaroli,legislatura19,yes
Fiamma_Nirensztejn,legislatura16,yes
Manuela_Repetti,legislatura16,yes
Anna_Rossomando,legislatura16,yes
Anna_Rossomando,legislatura17,yes
Melania_De_Nichilo,legislatura16,yes
Nunzia_De_Girolamo,legislatura16,yes
Nunzia_De_Girolamo,legislatura17,yes
Maria_Anna_Madia,legislatura16,yes
Maria_Anna_Madia,legislatura17,yes
Maria_Anna_Madia,legislatura19,yes
Maria_Anna_Madia,legislatura18,yes
Ileana_Argentin,legislatura16,yes
Ileana_Argentin,legislatura17,yes
Maria_Coscia,legislatura16,yes
Maria_Coscia,legislatura17,yes
Giuseppina_Picierno,legislatura16,yes
Giuseppina_Picierno,legislatura17,yes
Luisa_Bossa,legislatura16,yes
Luisa_Bossa,legislatura17,yes
Luciana_Pedoto,legislatura16,yes
Manuela_Dal_Lago,legislatura16,yes
Federica_Mogherini,legislatura16,yes
Federica_Mogherini,legislatura17,yes
Maria_Piera_Pastore,legislatura16,yes
Caterina_Pes,legislatura16,yes
Caterina_Pes,legislatura17,yes
Anna_Maria_Bernini,legislatura16,yes
Sabrina_De_Camillis,legislatura16,yes
Sandra_Zampa,legislatura16,yes
Sandra_Zampa,legislatura17,yes
Elisa_Marchioni,legislatura16,yes
Paola_De_Micheli,legislatura16,yes
Paola_De_Micheli,legislatura17,yes
Paola_De_Micheli,legislatura19,yes
Paola_De_Micheli,legislatura18,yes
Annamaria_Procacci,legislatura10,yes
Annamaria_Procacci,legislatura12,yes
Annamaria_Procacci,legislatura13,yes
Maria_Luisa_Sangiorgio,legislatura10,yes
Maria_Luisa_Sangiorgio,legislatura11,yes
Anna_Maria_Serafini,legislatura10,yes
Anna_Maria_Serafini,legislatura11,yes
Anna_Maria_Serafini,legislatura12,yes
Anna_Maria_Serafini,legislatura13,yes
Leonilde_Iotti,legislatura costituente,yes
Leonilde_Iotti,legislatura10,yes
Leonilde_Iotti,legislatura11,yes
Leonilde_Iotti,legislatura12,yes
Leonilde_Iotti,legislatura13,yes
Leonilde_Iotti,legislatura01,yes
Leonilde_Iotti,legislatura02,yes
Leonilde_Iotti,legislatura03,yes
Leonilde_Iotti,legislatura04,yes
Leonilde_Iotti,legislatura05,yes
Leonilde_Iotti,legislatura06,yes
Leonilde_Iotti,legislatura07,yes
Leonilde_Iotti,legislatura08,yes
Leonilde_Iotti,legislatura09,yes
Anna_Maria_Biricotti,legislatura11,yes
Anna_Maria_Biricotti,legislatura12,yes
Anna_Maria_Biricotti,legislatura13,yes
Marida_Bolognesi,legislatura11,yes
Marida_Bolognesi,legislatura12,yes
Marida_Bolognesi,legislatura13,yes
Marida_Bolognesi,legislatura14,yes
Maria_Simona_Dalla_Chiesa,legislatura11,yes
Maria_Simona_Dalla_Chiesa,legislatura12,yes
Chiara_Ingrao,legislatura11,yes
Claudia_Mancina,legislatura11,yes
Claudia_Mancina,legislatura13,yes
Mariella_Mazzetto,legislatura11,yes
Mariella_Mazzetto,legislatura12,yes
Maria_Moioli,legislatura11,yes
Maria_Moioli,legislatura12,yes
Alessandra_Mussolini,legislatura11,yes
Alessandra_Mussolini,legislatura12,yes
Alessandra_Mussolini,legislatura13,yes
Alessandra_Mussolini,legislatura14,yes
Alessandra_Mussolini,legislatura16,yes
Irene_Pivetti,legislatura11,yes
Irene_Pivetti,legislatura12,yes
Irene_Pivetti,legislatura13,yes
Barbara_Maria_Simonetta_Pollastrini,legislatura11,yes
Barbara_Maria_Simonetta_Pollastrini,legislatura14,yes
Barbara_Maria_Simonetta_Pollastrini,legislatura15,yes
Barbara_Maria_Simonetta_Pollastrini,legislatura16,yes
Barbara_Maria_Simonetta_Pollastrini,legislatura17,yes
Barbara_Maria_Simonetta_Pollastrini,legislatura18,yes
Maria_Cristina_Rossi,legislatura11,yes
Laura_Rozza,legislatura11,yes
Luciana_Sbarbati,legislatura11,yes
Luciana_Sbarbati,legislatura12,yes
Luciana_Sbarbati,legislatura13,yes
Maria_Grazia_Sestero,legislatura11,yes
Adriana_Vigneri,legislatura11,yes
Adriana_Vigneri,legislatura12,yes
Adriana_Vigneri,legislatura13,yes
Gabriella_Zanferrari,legislatura11,yes
Elisabetta_Simona_Castellazzi,legislatura11,yes
Elisabetta_Simona_Castellazzi,legislatura12,yes
Maria_Teresa_Amici,legislatura12,yes
Maria_Teresa_Amici,legislatura14,yes
Maria_Teresa_Amici,legislatura15,yes
Maria_Teresa_Amici,legislatura16,yes
Maria_Teresa_Amici,legislatura17,yes
Valentina_Aprea,legislatura12,yes
Valentina_Aprea,legislatura13,yes
Valentina_Aprea,legislatura14,yes
Valentina_Aprea,legislatura15,yes
Valentina_Aprea,legislatura16,yes
Valentina_Aprea,legislatura18,yes
Fulvia_Bandoli,legislatura12,yes
Fulvia_Bandoli,legislatura13,yes
Fulvia_Bandoli,legislatura14,yes
Fulvia_Bandoli,legislatura15,yes
Adria_Bartolich,legislatura12,yes
Adria_Bartolich,legislatura13,yes
Augusta_Bassi_Lagostena,legislatura12,yes
Diana_Battaggia,legislatura12,yes
Alida_Benetto_Ravetto,legislatura12,yes
Rosaria_Bindi,legislatura12,yes
Rosaria_Bindi,legislatura13,yes
Rosaria_Bindi,legislatura14,yes
Rosaria_Bindi,legislatura15,yes
Rosaria_Bindi,legislatura16,yes
Rosaria_Bindi,legislatura17,yes
Daria_Bonfietti,legislatura12,yes
Alessandra_Bonsanti,legislatura12,yes
Lia_Bracci,legislatura12,yes
Maria_Gloria_Bracci_Marinai,legislatura12,yes
Maria_Burani_Procaccini,legislatura12,yes
Maria_Burani_Procaccini,legislatura13,yes
Maria_Burani_Procaccini,legislatura14,yes
Maria_Anna_Calabretta,legislatura12,yes
Maria_Carazzi,legislatura12,yes
Maria_Carazzi,legislatura13,yes
Fiordelisa_Cartelli,legislatura12,yes
Luisella_Cavallini,legislatura12,yes
Franca_Chiaromonte,legislatura12,yes
Franca_Chiaromonte,legislatura14,yes
Franca_Chiaromonte,legislatura15,yes
Rita_Commisso,legislatura12,yes
Magda_Cornacchione,legislatura12,yes
Alberta_De_Simone,legislatura12,yes
Alberta_De_Simone,legislatura13,yes
Alberta_De_Simone,legislatura14,yes
Simonetta_Maria_Faverio,legislatura12,yes
Luciana_Frosio_Roncalli,legislatura12,yes
Luciana_Frosio_Roncalli,legislatura13,yes
Stefania_Fuscagni,legislatura12,yes
Paola_De_Biase_Gaiotti,legislatura12,yes
Giovanna_Grignaffini,legislatura12,yes
Giovanna_Grignaffini,legislatura13,yes
Giovanna_Grignaffini,legislatura14,yes
Angela_Maria_Marta_Gritta_Grainer,legislatura12,yes
Rosa_Jervolino_Russo,legislatura12,yes
Rosa_Jervolino_Russo,legislatura13,yes
Maria_Lenti,legislatura12,yes
Maria_Lenti,legislatura13,yes
Marianna_Li_Calzi,legislatura12,yes
Marianna_Li_Calzi,legislatura13,yes
Colomba_Mongiello,legislatura17,yes
Elisabetta_Zamparutti,legislatura16,yes
Rosa_De_Pasquale,legislatura16,yes
Maria_Grazia_Gatti,legislatura16,yes
Deborah_Bergamini,legislatura16,yes
Deborah_Bergamini,legislatura17,yes
Deborah_Bergamini,legislatura19,yes
Deborah_Bergamini,legislatura18,yes
Monica_Faenzi,legislatura16,yes
Monica_Faenzi,legislatura17,yes
Alessandra_Siragusa,legislatura16,yes
Daniela_Cardinale,legislatura16,yes
Daniela_Cardinale,legislatura17,yes
Daniela_Cardinale,legislatura18,yes
Elvira_Savino,legislatura16,yes
Elvira_Savino,legislatura17,yes
Elvira_Savino,legislatura18,yes
Souad_Sbai,legislatura16,yes
Barbara_Mannucci,legislatura16,yes
Margherita_Angela_Mastromauro,legislatura16,yes
Cinzia_Capano,legislatura16,yes
Anna_Paola_Concia,legislatura16,yes
Laura_Garavini,legislatura16,yes
Laura_Garavini,legislatura17,yes
Doris_Lo_Moro,legislatura16,yes
Vittoria_D'incecco,legislatura16,yes
Vittoria_D'incecco,legislatura17,yes
Elena_Centemero,legislatura16,yes
Elena_Centemero,legislatura17,yes
Gabriella_Giammanco,legislatura16,yes
Gabriella_Giammanco,legislatura17,yes
Giovanna_Petrenga,legislatura16,yes
Giovanna_Petrenga,legislatura17,yes
Catia_Polidori,legislatura16,yes
Catia_Polidori,legislatura17,yes
Catia_Polidori,legislatura19,yes
Catia_Polidori,legislatura18,yes
Maria_Elena_Stasi,legislatura16,yes
Elena_Maccanti,legislatura16,yes
Elena_Maccanti,legislatura18,yes
Elena_Maccanti,legislatura19,yes
Anita_Di_Giuseppe,legislatura16,yes
Annagrazia_Calabria,legislatura16,yes
Annagrazia_Calabria,legislatura17,yes
Annagrazia_Calabria,legislatura18,yes
Francesca_Cilluffo,legislatura16,yes
Milena_Santerini,legislatura17,yes
Miriam_Cominelli,legislatura17,yes
Silvia_Chimienti,legislatura17,yes
Elena_Carnevali,legislatura17,yes
Elena_Carnevali,legislatura18,yes
Paola_Bragantini,legislatura17,yes
Veronica_Tentori,legislatura17,yes
Maria_Chiara_Gadda,legislatura17,yes
Maria_Chiara_Gadda,legislatura19,yes
Maria_Chiara_Gadda,legislatura18,yes
Francesca_Bonomo,legislatura17,yes
Francesca_Bonomo,legislatura18,yes
Silvia_Fregolent,legislatura17,yes
Silvia_Fregolent,legislatura18,yes
Renate_Gebhard,legislatura17,yes
Renate_Gebhard,legislatura19,yes
Renate_Gebhard,legislatura18,yes
Celestina_Costantino,legislatura17,yes
Francesca_Businarolo,legislatura17,yes
Francesca_Businarolo,legislatura18,yes
Silvia_Benedetti,legislatura17,yes
Silvia_Benedetti,legislatura18,yes
Ilaria_Capua,legislatura17,yes
Chiara_Scuvera,legislatura17,yes
Alessandra_Moretti,legislatura17,yes
Giulia_Narduolo,legislatura17,yes
Alessia_Rotta,legislatura17,yes
Alessia_Rotta,legislatura18,yes
Sara_Moretto,legislatura17,yes
Sara_Moretto,legislatura18,yes
Arianna_Spessotto,legislatura17,yes
Arianna_Spessotto,legislatura18,yes
Gianna_Malisani,legislatura17,yes
Adriana_Eden_Susanna_Galgano,legislatura17,yes
Tiziana_Ciprini,legislatura17,yes
Tiziana_Ciprini,legislatura18,yes
Antonella_Incerti,legislatura17,yes
Antonella_Incerti,legislatura18,yes
Anna_Ascani,legislatura17,yes
Anna_Ascani,legislatura19,yes
Anna_Ascani,legislatura18,yes
Marilena_Fabbri,legislatura17,yes
Anna_Giacobbe,legislatura17,yes
Mara_Carocci,legislatura17,yes
Alessandra_Terrosi,legislatura17,yes
Laura_Venittelli,legislatura17,yes
Laura_Boldrini,legislatura17,yes
Laura_Boldrini,legislatura19,yes
Laura_Boldrini,legislatura18,yes
Mariastella_Bianchi,legislatura17,yes
Irene_Manzi,legislatura17,yes
Irene_Manzi,legislatura19,yes
Alessia_Morani,legislatura17,yes
Alessia_Morani,legislatura18,yes
Donatella_Agostinelli,legislatura17,yes
Marta_Grande,legislatura17,yes
Marta_Grande,legislatura18,yes
Roberta_Lombardi,legislatura17,yes
Marietta_Tidei,legislatura17,yes
Lorenza_Bonaccorsi,legislatura17,yes
Marta_Leonori,legislatura17,yes
Emma_Petitti,legislatura17,yes
Kashetu_Kyenge,legislatura17,yes
Roberta_Agostini,legislatura17,yes
Assunta_Tartaglione,legislatura17,yes
Valeria_Valente,legislatura17,yes
Michela_Rostan,legislatura17,yes
Michela_Rostan,legislatura18,yes
Giovanna_Palma,legislatura17,yes
Vincenza_Labriola,legislatura17,yes
Vincenza_Labriola,legislatura18,yes
Giuditta_Pini,legislatura17,yes
Giuditta_Pini,legislatura18,yes
Laura_Coccia,legislatura17,yes
Valentina_Paris,legislatura17,yes
Sabrina_Capozzolo,legislatura17,yes
Giulia_Sarti,legislatura17,yes
Giulia_Sarti,legislatura18,yes
Mara_Mucci,legislatura17,yes
Maria_Edera_Spadoni,legislatura17,yes
Maria_Edera_Spadoni,legislatura18,yes
Mirella_Liuzzi,legislatura17,yes
Mirella_Liuzzi,legislatura18,yes
Gea_Schiro',legislatura17,yes
Magda_Culotta,legislatura17,yes
Flavia_Piccoli,legislatura17,yes
Flavia_Piccoli,legislatura18,yes
Cristina_Bargero,legislatura17,yes
Teresa_Piccione,legislatura17,yes
Fabiana_Dadone,legislatura17,yes
Fabiana_Dadone,legislatura18,yes
Paola_Pinna,legislatura17,yes
Giulia_Di_Vita,legislatura17,yes
Loredana_Lupo,legislatura17,yes
Romina_Mura,legislatura17,yes
Romina_Mura,legislatura18,yes
Claudia_Mannino,legislatura17,yes
Giovanna_Sanna,legislatura17,yes
Maria_Amato,legislatura17,yes
Chiara_Gagnarli,legislatura17,yes
Chiara_Gagnarli,legislatura18,yes
Maria_Gaetana_Greco,legislatura17,yes
Maria_Chiara_Carrozza,legislatura17,yes
Maria_Tindara_Gullo,legislatura17,yes
Federica_Dieni,legislatura17,yes
Federica_Dieni,legislatura18,yes
Elisa_Simoni,legislatura17,yes
Vincenza_Bruno_Bossio,legislatura17,yes
Vincenza_Bruno_Bossio,legislatura18,yes
Maria_Grazia_Rocchi,legislatura17,yes
Caterina_Bini,legislatura17,yes
Stefania_Covello,legislatura17,yes
Maria_Elena_Boschi,legislatura17,yes
Maria_Elena_Boschi,legislatura19,yes
Maria_Elena_Boschi,legislatura18,yes
Maria_Marzano,legislatura17,yes
Lia_Quartapelle_Procopio,legislatura17,yes
Lia_Quartapelle_Procopio,legislatura19,yes
Lia_Quartapelle_Procopio,legislatura18,yes
Eleonora_Cimbro,legislatura17,yes
Fabrizia_Giuliani,legislatura17,yes
Pia_Elda_Locatelli,legislatura17,yes
Simona_Flavia_Malpezzi,legislatura17,yes
Ilaria_Carla_Anna_Borletti_Dell'acqua,legislatura17,yes
Paola_Carinelli,legislatura17,yes
Paola_Carinelli,legislatura18,yes
Francesca_La_Marca,legislatura17,yes
Francesca_La_Marca,legislatura18,yes
Serena_Pellegrino,legislatura17,yes
Lara_Ricciatti,legislatura17,yes
Ileana_Cathia_Piazzoni,legislatura17,yes
Sofia_Amoddio,legislatura17,yes
Maria_Magnani_Noya,legislatura06,yes
Maria_Magnani_Noya,legislatura07,yes
Maria_Magnani_Noya,legislatura08,yes
Marilena_Marin,legislatura12,yes
Paola_Martinelli,legislatura12,yes
Giovanna_Melandri,legislatura12,yes
Giovanna_Melandri,legislatura13,yes
Giovanna_Melandri,legislatura14,yes
Giovanna_Melandri,legislatura15,yes
Giovanna_Melandri,legislatura16,yes
Angela_Napoli,legislatura12,yes
Angela_Napoli,legislatura13,yes
Angela_Napoli,legislatura14,yes
Angela_Napoli,legislatura15,yes
Angela_Napoli,legislatura16,yes
Maria_Celeste_Nardini,legislatura12,yes
Maria_Celeste_Nardini,legislatura13,yes
Maria_Celeste_Nardini,legislatura14,yes
Magda_Negri,legislatura12,yes
Tiziana_Parenti,legislatura12,yes
Tiziana_Parenti,legislatura13,yes
Laura_Maria_Pennacchi,legislatura12,yes
Laura_Maria_Pennacchi,legislatura13,yes
Laura_Maria_Pennacchi,legislatura14,yes
Maria_Eletta_Martini,legislatura10,yes
Maria_Eletta_Martini,legislatura04,yes
Maria_Eletta_Martini,legislatura05,yes
Maria_Eletta_Martini,legislatura06,yes
Maria_Eletta_Martini,legislatura07,yes
Maria_Eletta_Martini,legislatura08,yes
Gabriella_Pistone,legislatura12,yes
Gabriella_Pistone,legislatura13,yes
Gabriella_Pistone,legislatura14,yes
Roberta_Pizzicara,legislatura12,yes
Stefania_Prestigiacomo,legislatura12,yes
Stefania_Prestigiacomo,legislatura13,yes
Stefania_Prestigiacomo,legislatura14,yes
Stefania_Prestigiacomo,legislatura15,yes
Stefania_Prestigiacomo,legislatura16,yes
Stefania_Prestigiacomo,legislatura17,yes
Stefania_Prestigiacomo,legislatura18,yes
Maria_Concetta_Scoca,legislatura12,yes
Maria_Concetta_Scoca,legislatura13,yes
Franca_Valenti,legislatura12,yes
Sonia_Viale,legislatura12,yes
Angiola_Zilli,legislatura12,yes
Elsa_Giuseppina_Signorino,legislatura12,yes
Elsa_Giuseppina_Signorino,legislatura13,yes
Giuseppa_Mendola,legislatura06,yes
Amalia_Miotti,legislatura04,yes
Amalia_Miotti,legislatura05,yes
Amalia_Miotti,legislatura06,yes
Maria_Chiara_Acciarini,legislatura13,yes
Maria_Teresa_Giovanna_Armosino,legislatura13,yes
Maria_Teresa_Giovanna_Armosino,legislatura14,yes
Maria_Teresa_Giovanna_Armosino,legislatura15,yes
Maria_Teresa_Giovanna_Armosino,legislatura16,yes
Marcella_Lucidi,legislatura13,yes
Marcella_Lucidi,legislatura14,yes
Maria_Pia_Valetto_Bitelli,legislatura13,yes
Giovanna_Bianchi_Clerici,legislatura13,yes
Giovanna_Bianchi_Clerici,legislatura14,yes
Grazia_Luciana_Labate,legislatura13,yes
Grazia_Luciana_Labate,legislatura14,yes
Luisa_Debiasio_Calimani,legislatura13,yes
Antonina_Dedoni,legislatura13,yes
Silvana_Dameri,legislatura13,yes
Silvana_Dameri,legislatura14,yes
Gloria_Buffo,legislatura13,yes
Gloria_Buffo,legislatura14,yes
Gloria_Buffo,legislatura15,yes
Piera_Capitelli,legislatura13,yes
Piera_Capitelli,legislatura14,yes
Sandra_Fei,legislatura13,yes
Francesca_Izzo,legislatura13,yes
Maura_Cossutta,legislatura13,yes
Maura_Cossutta,legislatura14,yes
Ida_D'ippolito,legislatura13,yes
Ida_D'ippolito,legislatura15,yes
Ida_D'ippolito,legislatura16,yes
Grazia_Riga,legislatura06,yes
Grazia_Riga,legislatura07,yes
Eirene_Sbriziolo,legislatura06,yes
Eirene_Sbriziolo,legislatura07,yes
Rosalia_Vagli,legislatura06,yes
Rosalia_Vagli,legislatura07,yes
Rosalia_Vagli,legislatura08,yes
Helga_Thaler,legislatura11,yes
Bianca_Bianchi,legislatura costituente,yes
Bianca_Bianchi,legislatura01,yes
Laura_Bianchini,legislatura costituente,yes
Laura_Bianchini,legislatura01,yes
Irene_Chini_Coccoli,legislatura01,yes
Anna_De_Lauro,legislatura02,yes
Anna_De_Lauro,legislatura03,yes
Filomena_Delli_Castelli,legislatura costituente,yes
Filomena_Delli_Castelli,legislatura01,yes
Filomena_Delli_Castelli,legislatura02,yes
Rosa_Fazio,legislatura01,yes
Maria_Federici,legislatura costituente,yes
Maria_Federici,legislatura01,yes
Jole_Giugni_Lattari,legislatura04,yes
Angela_Gotelli,legislatura costituente,yes
Angela_Gotelli,legislatura01,yes
Angela_Gotelli,legislatura02,yes
Angela_Gotelli,legislatura03,yes
Anna_Nicolosi_Grasso,legislatura02,yes
Anna_Nicolosi_Grasso,legislatura03,yes
Angela_Guidi,legislatura costituente,yes
Angela_Guidi,legislatura01,yes
Giorgina_Levi,legislatura04,yes
Giorgina_Levi,legislatura05,yes
Maria_Vittoria_Mezza,legislatura02,yes
Maria_Vittoria_Mezza,legislatura04,yes
Maria_Vittoria_Mezza,legislatura05,yes
Elsa_Mole',legislatura01,yes
Ada_Natali,legislatura01,yes
Maria_Flavia_Timbro,legislatura18,yes
Maria_Rosa_Sessa,legislatura18,yes
Chiara_Appendino,legislatura19,yes
Giorgia_Andreuzza,legislatura19,yes
Giorgia_Andreuzza,legislatura18,yes
Elisa_Scutella',legislatura19,yes
Elisa_Scutella',legislatura18,yes
Stefania_Ascari,legislatura19,yes
Stefania_Ascari,legislatura18,yes
Naike_Gruppioni,legislatura19,yes
Giulia_Pastorella,legislatura19,yes
Lucrezia_Maria_Benedetta_Mantovani,legislatura19,yes
Lucrezia_Maria_Benedetta_Mantovani,legislatura18,yes
Alice_Buonguerrieri,legislatura19,yes
Elena_Ethel_Schlein,legislatura19,yes
Susanna_Cherchi,legislatura19,yes
Rachele_Scarpa,legislatura19,yes
Gaetana_Russo,legislatura19,yes
Giovanna_Miele,legislatura19,yes
Sara_Ferrari,legislatura19,yes
Matilde_Siracusano,legislatura19,yes
Matilde_Siracusano,legislatura18,yes
Valentina_Grippo,legislatura19,yes
Elisabetta_Piccolotti,legislatura19,yes
Marta_Schifone,legislatura19,yes
Carmela_Auriemma,legislatura19,yes
Paola_Maria_Chiesa,legislatura19,yes
Ylenja_Lucaselli,legislatura19,yes
Ylenja_Lucaselli,legislatura18,yes
Paola_Boldrini,legislatura17,yes
Camilla_Sgambato,legislatura17,yes
Vanessa_Camani,legislatura17,yes
Lucia_Albano,legislatura18,yes
Lucia_Albano,legislatura19,yes
Beatrice_Brignone,legislatura17,yes
Manuela_Gagliardi,legislatura18,yes
Veronica_Zanetti,legislatura17,yes
Angela_Masi,legislatura18,yes
Lucia_Scanu,legislatura18,yes
Benedetta_Fiorini,legislatura18,yes
Elena_Raffaelli,legislatura18,yes
Carmela_Bucalo,legislatura18,yes
Anna_Rita_Tateo,legislatura18,yes
Flora_Frate,legislatura18,yes
Valentina_D'orso,legislatura18,yes
Valentina_D'orso,legislatura19,yes
Simona_Vietina,legislatura18,yes
Debora_Serracchiani,legislatura18,yes
Debora_Serracchiani,legislatura19,yes
Rosalba_Cimino,legislatura18,yes
Valentina_Palmisano,legislatura18,yes
Martina_Parisse,legislatura18,yes
Daniela_Torto,legislatura18,yes
Daniela_Torto,legislatura19,yes
Francesca_Troiano,legislatura18,yes
Concetta_Giordano,legislatura18,yes
Valentina_Corneli,legislatura18,yes
Donatella_Legnaioli,legislatura18,yes
Alessandra_Ermellino,legislatura18,yes
Marialuisa_Faro,legislatura18,yes
Nadia_Aprile,legislatura18,yes
Gilda_Sportiello,legislatura18,yes
Gilda_Sportiello,legislatura19,yes
Maria_Carolina_Varchi,legislatura18,yes
Maria_Carolina_Varchi,legislatura19,yes
Rossella_Muroni,legislatura18,yes
Gloria_Vizzini,legislatura18,yes
Maria_Spena,legislatura18,yes
Francesca_Flati,legislatura18,yes
Paola_Deiana,legislatura18,yes
Giorgia_Latini,legislatura18,yes
Giorgia_Latini,legislatura19,yes
Rosa_Menga,legislatura18,yes
Angela_Salafia,legislatura18,yes
Giuseppina_Occhionero,legislatura18,yes
Angela_Raffa,legislatura18,yes
Angela_Raffa,legislatura19,yes
Alessandra_Carbonaro,legislatura18,yes
Yana_Chiara_Ehm,legislatura18,yes
Caterina_Licatini,legislatura18,yes
Giusi_Bartolozzi,legislatura18,yes
Maria_Teresa_Bellucci,legislatura18,yes
Maria_Teresa_Bellucci,legislatura19,yes
Marta_Antonia_Fascina,legislatura18,yes
Marta_Antonia_Fascina,legislatura19,yes
Rosa_Alba_Testamento,legislatura18,yes
Annaelsa_Tartaglione,legislatura18,yes
Elena_Murelli,legislatura18,yes
Anna_Macina,legislatura18,yes
Rina_De_Lorenzo,legislatura18,yes
Lucia_Ciampi,legislatura18,yes
Francesca_Galizia,legislatura18,yes
Maura_Tomasi,legislatura18,yes
Patrizia_Prestipino,legislatura18,yes
Marzia_Ferraioli,legislatura18,yes
Marianna_Iorio,legislatura18,yes
Angela_Colmellere,legislatura18,yes
Lucia_Annibali,legislatura18,yes
Jessica_Costanzo,legislatura18,yes
Guia_Termini,legislatura18,yes
Federica_Zanella,legislatura18,yes
Mirella_Cristina,legislatura18,yes
Elena_Lucchini,legislatura18,yes
Gloria_Saccani,legislatura18,yes
Gloria_Saccani,legislatura19,yes
Sara_Cunial,legislatura18,yes
Emanuela_Rossini,legislatura18,yes
Enrica_Segneri,legislatura18,yes
Stefania_Mammi',legislatura18,yes
Cristina_Rossello,legislatura18,yes
Cristina_Rossello,legislatura19,yes
Lucia_Azzolina,legislatura18,yes
Elisabetta_Maria_Barbuto,legislatura18,yes
Silvia_Covolo,legislatura18,yes
Anna_Bilotti,legislatura18,yes
Giulia_Zanotelli,legislatura18,yes
Anna_Laura_Orrico,legislatura18,yes
Anna_Laura_Orrico,legislatura19,yes
Leda_Volpi,legislatura18,yes
Lisa_Noja,legislatura18,yes
Augusta_Montaruli,legislatura18,yes
Augusta_Montaruli,legislatura19,yes
Angela_Ianaro,legislatura18,yes
Claudia_Porchietto,legislatura18,yes
Virginia_Villani,legislatura18,yes
Wanda_Ferro,legislatura18,yes
Wanda_Ferro,legislatura19,yes
Rebecca_Frassini,legislatura18,yes
Rebecca_Frassini,legislatura19,yes
Ingrid_Bisa,legislatura18,yes
Ingrid_Bisa,legislatura19,yes
Alessandra_Locatelli,legislatura18,yes
Claudia_Maria_Terzi,legislatura18,yes
Vanessa_Cattoi,legislatura18,yes
Vanessa_Cattoi,legislatura19,yes
Fabiola_Bologna,legislatura18,yes
Margherita_Del_Sesto,legislatura18,yes
Maria_Pallini,legislatura18,yes
Ilaria_Fontana,legislatura18,yes
Ilaria_Fontana,legislatura19,yes
Martina_Loss,legislatura18,yes
Elisabetta_Christiana_Lancellotta,legislatura19,yes
Eliana_Longi,legislatura19,yes
Isabella_De_Monte,legislatura19,yes
Maria_Stefania_Marino,legislatura19,yes
Martina_Semenzato,legislatura19,yes
Ilaria_Cavo,legislatura19,yes
Maddalena_Morgante,legislatura19,yes
Giovanna_Iacono,legislatura19,yes
Eleonora_Evi,legislatura19,yes
Simona_Loizzo,legislatura19,yes
Simonetta_Matone,legislatura19,yes
Grazia_Di_Maggio,legislatura19,yes
Valentina_Barzotti,legislatura19,yes
Valentina_Barzotti,legislatura18,yes
Antonella_Forattini,legislatura19,yes
Nicole_Matteoni,legislatura19,yes
Valeria_Carmela_Maria_Sudano,legislatura19,yes
Rosaria_Tassinari,legislatura19,yes
Sara_Kelany,legislatura19,yes
Carmen_Letizia_Giorgianni,legislatura19,yes
Alessia_Ambrosi,legislatura19,yes
Maria_Tripodi,legislatura18,yes
Cecilia_D'elia,legislatura18,yes
Michaela_Di_Donna,legislatura18,yes
Stefania_Pezzopane,legislatura18,yes
Rossana_Lidia_Boldi,legislatura18,yes
Eva_Avossa,legislatura18,yes
Graziella_Leyla_Ciaga',legislatura18,yes
Angela_Schiro',legislatura18,yes
Elisa_Siragusa,legislatura18,yes
Maria_Teresa_Baldini,legislatura18,yes
Annarita_Patriarca,legislatura19,yes
Ilenia_Malavasi,legislatura19,yes
Valentina_Ghio,legislatura19,yes
Alessandra_Todde,legislatura19,yes
Silvia_Roggiani,legislatura19,yes
Beatriz_Colombo,legislatura19,yes
Ouidad_Bakkali,legislatura19,yes
Cristina_Almici,legislatura19,yes
Daniela_Dondi,legislatura19,yes
Mariangela_Matera,legislatura19,yes
Ida_Carmina,legislatura19,yes
Rosa_Maria_Di_Giorgi,legislatura18,yes
Grazia_Sestini,legislatura13,yes
Ada_Becchi,legislatura10,yes
Anna_Maria_Bernasconi,legislatura10,yes
